MMS Id,Author,Creator,Language,Language Code,Material Type,Place of Publication - City,Place of Publication - Country,Place of Publication - State,Publication Date,Publication Place,Publisher,Subjects,Title,Author (contributor),Requests
9926758053604107,"Simpson, David, 1745-1799.","Simpson, David",english,eng,Book,,United Kingdom,England,1812,"London,",Printed for W Brown and Robinson and Son and Hardcastle Leeds,Jesus Christ--Divinity--Early works to 1800.; Jesus Christ.; Trinity--Early works to 1800.; Divinity of Christ.; Trinity.; Early works.,"A plea for the deity of Jesus, and the doctrine of the Trinity; being a chronological view of what is related concerning the person of Christ, the Holy Spirit, and the Trinity; whether in the sacred writings, or in Jewish, heathen, and Christian authors.","Columbian College in the District of Columbia. Library. former owner.; Parsons, Edward, 1762-1833, editor.",0
9926275663604107,"Prynne, William, 1600-1669.","Prynne, William",english,eng,Book,,United Kingdom,England,1642,"London,",Printed by RC for Michael Sparke Senior dwelling at the Blue Bible in Greene Arbour,Catholic Church--Controversial literature.; Catholic Church.; Controversial literature.,"A Pleasant Pvrge, For A Roman Catholike, To evacuate his Evill Humovrs. Consisting of a Century of Polemicall Epigrams; wherein divers grosse Errors, and Corruptions of the Church of Rome are discovered, censured, refuted, in a facetious, yet serious manner.",Columbian College in the District of Columbia. Library. former owner.,1
9926738493604107,"Sherlock, William, 1641?-1707.","Sherlock, William",english,eng,Book,,"No place, unknown, or undetermined",,[approximately 1810],[Place of publication not identified] :,publisher not identified,Death.,A practical discourse concerning death /,Columbian College in the District of Columbia. Library. former owner.,1
9926758203604107,"Dodge, David Low, 1774-1852.","Dodge, David Low",english,eng,Book,,United States,New York,1808,"New York,",Printed for the author by Collins and Perkins,Christianity--Evidence.; Deism.,"A religious conference, in four dialogues, between Lorenzo and Evander.","Columbian College in the District of Columbia. Library. former owner.; Leslie, Charles, 1650-1722.",1
9923804713604107,"Walker, John, 1732-1807.","Walker, John",English,eng,Book,,United States,Massachusetts,1814,Boston :,Sold also by Cummings and Hilliard and RP and C Williams; Printed and published by JT Buckingham,Elocution.,"A rhetorical grammar : in which the common improprieties in reading and speaking are detected and the true sources of elegant pronunciation are pointed out : with a complete analysis of the voice ... and the several figures of rhetoric : to which are added outlines of composition, or, plain rules for writing orations and speaking them in public /",Columbian College in the District of Columbia. Library. former owner.,0
9924436183604107,,"Figueiredo, António Pereira de",Portuguese,por,Book,,United Kingdom,England,1821,"Londres,",B Bensley,,A Sancta Biblia; contendo o Velho e o Novo Testamento.,"Columbian College in the District of Columbia. Library. former owner.; Figueiredo, António Pereira de, 1725-1797.",1
9924011353604107,"Waterland, Daniel, 1683-1740.","Waterland, Daniel",English,eng,Book,,United Kingdom,England,1731,Cambridge :,Printed for Corn Crownfield and W Innys at the West End of St Paul's London,"Jesus Christ--Divinity.; Jesus Christ.; Clarke, Samuel,--1675-1729.--Scripture doctrine of the Trinity.; Scripture doctrine of the Trinity (Clarke, Samuel); Divinity of Christ.; Trinity.","A second vindication of Christ's divinity, or, A second defense of some queries relating to Dr. Clarke's scheme of the Holy Trinity ... /",Columbian College in the District of Columbia. Library. former owner.,2
9926756323604107,"Baldwin, Thomas, 1753-1825.","Baldwin, Thomas",English,eng,Book,,United States,Massachusetts,1810,Boston: :,Printed and sold by Manning and Loring numbers 2 Cornhill,"Worcester, Samuel,--1770-1821.--Serious and candid letters to the Rev. Thomas Baldwin.; Baptists--Controversial literature.; Gold tooled leather (Binding); Stained leather (Binding); Bookplates (Provenance); Fillet tools (Binding); Leather bindings (Binding); Lettering pieces (Binding); Letters.; Library copies (Provenance); Sprinkled edges (Binding)","A series of letters. In which the distinguishing sentiments of the Baptists are explained and vindicated: : in answer to a late publication, by the Rev. Samuel Worcester, A.M. addressed to the author, entitled ""Serious and candid letters."" /","Manning & Loring, printer.; Columbian College in the District of Columbia. Library. former owner.",0
9925533203604107,"Palmer, Samuel, -1724.","Palmer, Samuel",English,eng,Book,,United Kingdom,England,1710,London :,Printed for R Parker and A Bell,"Church of England--Sermons.; Church of England.; Rebellion of 1641 (Ireland); 1641; Sermons, English.; Ireland--History--Rebellion of 1641--Sermons.; Ireland.; History.; Sermons.",A sermon preach'd to the Protestants of Ireland now in London : at their anniversary meeting on Monday October 24. 1709. In commemoration of their deliverance from the bloody massacre begun by the Irish papists on the twenty third of that month in the year 1641. In the parish-church of St. Clements Danes. /,Columbian College in the District of Columbia. Library. former owner.,0
9925532383604107,"Newcome, Peter, 1656-1738.","Newcome, Peter",English,eng,Book,,United Kingdom,England,1710,"London,",printed by JL for J Wyat,Manners and customs--Sermons.; Manners and customs.; Sermons.,"A sermon preach'd to the Societies for Reformation of Manners; at St. Mary-le-Bow, on Monday, December the 26th 1709.",Columbian College in the District of Columbia. Library. former owner.,0
9926725123604107,"Goodman, John, 1625 or 1626-1690.","Goodman, John",english,eng,Book,,United Kingdom,England,1678,London :,Printed for R Royston,"Church of England--Sermons.; Bible. Matthew XVI, 18 Sermons.; Sermons, English--17th century.","A sermon preached at Bishops-Stortford August 29. MDCLXXVII : before the Right Reverend father in God, Henry, Lord Bishop of London, andc. at his Lordships primary visitation /",Columbian College in the District of Columbia. Library. former owner.,0
9926725473604107,"Goodman, John, 1625 or 1626-1690.","Goodman, John",english,eng,Book,,United Kingdom,England,1681,London :,Printed for R Royston,"Church of England--Sermons.; Bible. Matthew XIX, 16.; Future life.; Sermons, English--17th century.",A sermon preached before the Right Honourable the Lord Mayor and aldermen of London : at the Guild-Hall Chappel on Decemb. 18th 1681 /,Columbian College in the District of Columbia. Library. former owner.,0
9926732273604107,"Leslie, Charles, 1650-1722.","Leslie, Charles",english,eng,Book,,United Kingdom,England,1812,London :,Sold also by Black Parry and Kingsbury and 7 others; Printed and sold by BR Goakman at the London Society's Repository,Christianity and other religions--Judaism.; Judaism--Controversial literature.; Christianity.; Interfaith relations.; Judaism.; Controversial literature.,A short and easy method with the Jews : wherein the certainty of the Christian religion is demonstrated /,Columbian College in the District of Columbia. Library. former owner.,0
9926756413604107,"Evans, John, 1767-1827.","Evans, John",english,eng,Book,,United Kingdom,England,1821,London :,Baldwin Cradock and Joy,Religions.; Sects.,"A sketch of the denominations of the Christian world : to which is prefixed, an outline of atheism, deism, theophilanthropism, Mahometanism, Judaism, and Christianity, with a persuasive to religious moderation /",Columbian College in the District of Columbia. Library. former owner.,1
9926755983604107,"Evans, John, 1767-1827.","Evans, John",english,eng,Book,,United States,New Jersey,1812,"Burlington [N.J.],",published by Stephen C Ustick Dennis Heartt printer,Religions.; Sects.,"A sketch of the denominations of the Christian world; accompanied with a persuasive to religious moderation. To which is prefixed an account of atheism, deism, theophilanthropism, Judaism, Mahometanism, and Christianity ...",Columbian College in the District of Columbia. Library. former owner.,1
9925534443604107,"Douglass, William, approximately 1700-1752.","Douglass, William",english,eng,Book,,United Kingdom,England,M D CC L X [1760],London :,Printed for R And J Dodsley in Pall-mall,"1600 - 1775; Smallpox--Early works to 1800.; Smallpox--Vaccination--Early works to 1800.; British colonies.; Discoveries in geography.; Management.; Smallpox.; Smallpox--Vaccination.; Great Britain--Colonies--America--Early works to 1800.; Great Britain--Colonies--Administration--America--Early works to 1800.; Great Britain--Colonies--Discovery and exploration--America--Early works to 1800.; Great Britain--Colonies--History--America--Early works to 1800.; United States--History--Colonial period, ca. 1600-1775.; America.; United States.; Autographs (Provenance)--1785.; Cartouches (Printing)--England--London--1755.; Early works.; Engravings--England--London--1760.; History.; Maps--England--London--1755.; Maps--United States--1755.; Tail-pieces (Printing)--England--London--1760.","A summary, historical and political, of the first planting, progressive improvements, and present state of the British settlements in North-America : containing I. Some general Account of ancient and modern Colonies, the granting and settling of the British Continent and West-India Island Colonies, with some transient Remarks concerning the adjoining French and Spanish Settlements, and other Remarks of various Natures. II. The Hudson's-Bay Company's Lodges, Fur and Skin Trade. III. Newfoundland Harbours and Cod-Fishery. IV. The Province of L'Acadie or Nova Scotia ; with the Vicissitudes of the Property and Jurisdiction thereof, and its present State. V. The several Grants of Sagadahock, Province of Main, Massachusetts-Bay, and New-Plymouth, united by a new Charter in the present Province of Massachusetts-Bay, commonly called New-England /","R. and J. Dodsley, bookseller.; New York Society Library. Page 29.; New York Society Library. No. 342.; Columbian College in the District of Columbia. Library, former.; Morton, Jacob, former owner, signer.; Kitchin, Thomas, 1718-1784, engraver.",0
9925532873604107,"Leland, John, 1691-1766.","Leland, John",English,eng,Book,,United Kingdom,England,1756,London :,Printed for B Dod,"Bolingbroke, Henry St. John,--Viscount,--1678-1751.--Letters on the study and use of history.; Apologetics--Early works to 1800.; Apologetics--History--18th century.; Deism--History.; Philosophers--England.","A supplement to the first and second volumes of the View of the deistical writers. : Containing additions and illustrations relating to those volumes. In several letters to a friend. : To which is added, Reflections on the late Lord Bolingbroke's Letters on the study and use of history, as far as relates to the Holy Scriptures. The third edition, corrected and enlarged. With a large index to the three volumes. /","Columbian College in the District of Columbia. Library. former owner.; Leland, John,",1
9926753983604107,"Buck, Charles, 1771-1815.","Buck, Charles",English,eng,Book,,United States,Pennsylvania,1818,"Philadelphia,",W Hill Woodward printer; Printed for WW Woodward numbers 52 south west corner of Chesnut and Second streets,Theology--Dictionaries.; Theology.; Dictionaries.,"A theological dictionary, containing definitions of all religious terms; a comprehensive view of every article in the system of divinity; an impartial account of all the principal denominations ... together with an accurate statement of the most remarkable transactions and events recorded in ecclesiastical history.",Columbian College in the District of Columbia. Library. former owner.,0
9926554793604107,"Gregory, Olinthus, 1774-1841.","Gregory, Olinthus",English,eng,Book,,United Kingdom,England,1815,"London,",FC and J Rivington et cetera,Mechanical engineering.; Mechanics.,"A treatise of mechanics, theoretical, practical, and descriptive.",Columbian College in the District of Columbia. Library. former owner.,0
